Ensembl,Entrez_Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000124762,1026,8020.528816804033,-1.0079784059578798,0.07311771407696112,-13.785693640489326,3.1076514944013164e-43,7.890808611417877e-41
ENSG00000124766,6659,1281.4686580159466,-2.4119899404385,0.14080577696984303,-17.129907538915013,8.879572004495854e-66,5.520031865415561e-63
ENSG00000124788,6310,1392.2177454080222,-0.4017769135351636,0.11759997020351379,-3.4164712188265405,6.343836921137695e-4,0.0045239988929695555
ENSG00000124831,9208,2131.6693875372175,0.6153608336376112,0.13483030724691308,4.563965225642544,5.019639685529549e-6,6.0089020086803924e-5
ENSG00000124942,79026,105632.53741967854,0.31894587009228476,0.09665732900482261,3.299758780592533,9.676796497264414e-4,0.006524057114909606
ENSG00000125148,4502,3656.252782246999,2.210978682190735,0.10564077113407298,20.92921755923849,2.902210367605298e-97,5.813449834132035e-94
ENSG00000125257,10257,1304.283183714277,0.5516244002963157,0.12366233060812301,4.460731069709284,8.168053681031651e-6,9.343507091474531e-5
ENSG00000125398,6662,566.4758390162939,-1.3236260313376635,0.1725536046549297,-7.670810667703132,1.7091267225224994e-14,6.583789861887953e-13
ENSG00000125430,9953,358.03055932898843,0.8968648880704541,0.12679380767909387,7.073412373105439,1.5116939615540538e-12,4.658601493828459e-11
ENSG00000125503,54776,2595.8001153341525,0.6574012863756783,0.09826315416272309,6.690211524118454,2.2284824597783217e-11,5.890776741689339e-10
ENSG00000125520,56731,964.2782967713431,-0.40014483996158084,0.09770123784244872,-4.095596420250553,4.210829257180601e-5,4.0835303845321075e-4
ENSG00000125657,8744,13.311728727629884,-1.8556780017319539,0.5675662583552815,-3.269535449674932,0.0010772423825860943,0.007121571570686509
ENSG00000125675,2892,438.75543256652315,-0.7074309871519554,0.1354764833148871,-5.22179916279402,1.771930847745608e-7,2.7826105682193227e-6
ENSG00000125676,57187,1818.9663473737976,0.6510553532144024,0.13257202436689408,4.910955809293534,9.063351388821797e-7,1.2303895947095305e-5
ENSG00000125746,24139,528.5415764027586,0.43293393524380425,0.1294966798660948,3.3432049044923526,8.281672381108375e-4,0.00570290258543246
ENSG00000125753,7408,934.8042749879893,0.4593499571272358,0.14155291782933657,3.245075864003394,0.0011741933719177347,0.007658595553159522
ENSG00000125772,56261,324.77201103719614,-0.5649284906551082,0.12472594454963082,-4.529358287844534,5.916309985562343e-6,6.98946503405753e-5
ENSG00000125835,6628,498.4318028588707,0.5177929062738995,0.14135202447208056,3.6631446079937287,2.491377949663748e-4,0.0019891302779689126
ENSG00000125848,23767,178.6544504360529,-2.4815512445409533,0.2379978743753964,-10.426779025037753,1.871242254060047e-25,1.9843973738937957e-23
ENSG00000125868,11034,15848.976901716365,0.9167141269490643,0.07581400034132471,12.091620582239367,1.169566826714707e-33,1.8825848885725661e-31
ENSG00000125945,80818,732.6610021560646,-0.5034733654860567,0.10082393700533486,-4.993589622069773,5.926726363182375e-7,8.359042140287283e-6
ENSG00000125965,8200,244.33664820132913,-1.292832723241619,0.23771924807694214,-5.438485666180344,5.373533200620282e-8,9.243707685189165e-7
